JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455775.82404,10.938,0.003,,V,MZK,,TYC78631,TYC4491,5167EIU,,0,1.171,Z,-8.103,-6.222,,V2020 CYG,AAVSO,STD,,,,
2455790.71356,10.940,0.003,,V,MZK,,TYC78631,TYC4491,5238BKY,,0,1.028,Z,-8.333,-6.475,,V2020 CYG,AAVSO,STD,,,,
2456026.81628,11.013,0.004,,V,ROE,,ENSEMBLE,118,7071FYL,B,0,2.416,Z,,11.778,,V2020 CYG,AAVSO,STD,0,,,
2456026.81679,10.966,0.004,,V,ROE,,ENSEMBLE,118,7071FYL,B,0,2.406,Z,,11.730,,V2020 CYG,AAVSO,STD,0,,,
2456026.81729,10.993,0.004,,V,ROE,,ENSEMBLE,118,7071FYL,B,0,2.396,Z,,11.759,,V2020 CYG,AAVSO,STD,0,,,
2456026.81951,10.989,0.003,,V,ROE,,ENSEMBLE,132,7071FYU,B,0,2.346,Z,,13.192,,V2020 CYG,AAVSO,STD,0,,,
2456026.82034,10.986,0.003,,V,ROE,,ENSEMBLE,132,7071FYU,B,0,2.330,Z,,13.191,,V2020 CYG,AAVSO,STD,0,,,
2456026.82115,11.007,0.003,,V,ROE,,ENSEMBLE,132,7071FYU,B,0,2.316,Z,,13.230,,V2020 CYG,AAVSO,STD,0,,,
2456040.88823,10.942,0.038,,V,ROE,,ENSEMBLE,118,7071FYL,,0,1.282,Z,,11.688,,V2020 CYG,AAVSO,STD,1,,,
2456040.88863,10.932,0.027,,V,ROE,,ENSEMBLE,118,7071FYL,,0,1.280,Z,,11.725,,V2020 CYG,AAVSO,STD,1,,,
2456040.88905,10.950,0.045,,V,ROE,,ENSEMBLE,118,7071FYL,,0,1.278,Z,,11.693,,V2020 CYG,AAVSO,STD,1,,,
2456058.73745,10.999,0.022,,V,ROE,,ENSEMBLE,118,7071FYL,,0,2.251,Z,,11.751,,V2020 CYG,AAVSO,STD,,,,
2456058.74003,11.024,0.055,,V,ROE,,ENSEMBLE,132,7071FYU,,0,2.204,Z,,13.190,,V2020 CYG,AAVSO,STD,,,,
2456061.72810,11.013,0.004,,V,ROE,,ENSEMBLE,118,7071FYL,,0,2.272,Z,,11.745,,V2020 CYG,AAVSO,STD,0,,,
2456061.72851,11.040,0.004,,V,ROE,,ENSEMBLE,118,7071FYL,,0,2.264,Z,,11.781,,V2020 CYG,AAVSO,STD,0,,,
2456061.72891,11.072,0.004,,V,ROE,,ENSEMBLE,118,7071FYL,,0,2.257,Z,,11.775,,V2020 CYG,AAVSO,STD,0,,,
