JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2417389.7,7.5,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417439.6,7.2,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417461.6,7.4,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417495.5,7.2,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417786.6,7.2,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417800.6,7.4,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417816.6,7.3,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417826.5,7.4,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2417845.5,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418065.8,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418095.8,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418123.7,7.6,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418149.7,7.3,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418174.6,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418200.5,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418228.5,7.3,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418457.8,7.2,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418474.7,7.3,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418552.6,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418567.6,7.1,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418593.5,7.2,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418887.6,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418910.6,7.3,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2418957.5,7.0,,,Vis.,C,,,,,1912ANHAR-63-97.  SUBMITTED BY PKV.,,,Z,,,,RY SGR,AAVSO,STD,,1912AnHar..63....1C,PKV,
2419216.0,6.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419232.0,6.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419253.9,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419297.0,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419298.0,6.3,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419315.0,6.4,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419483.3,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419522.0,6.3,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419526.1,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419542.0,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419551.0,6.6,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419559.0,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419562.0,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419592.9,6.3,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419595.0,6.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419599.0,6.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419601.0,6.3,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419612.0,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419631.0,6.8,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419634.9,6.3,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419649.9,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419653.9,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419676.9,6.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419684.0,6.0,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419704.9,6.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419739.0,6.3,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
2419931.9271,9.1,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2419949.7882,8.9,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2419953.816,8.2,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2419975.6792,9.1,,,Vis.,BAN,,,,,,,,V,,,,RY SGR,,STD,,,,
2419978.7292,9.2,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420011.583,10.2,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420032.667,9.1,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420032.677,9.2,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420033.656,9.2,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420034.667,9.1,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420035.649,9.0,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420039.653,9.2,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420040.656,9.3,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420040.667,9.4,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420041.646,9.3,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420046.653,9.5,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420046.667,9.7,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420053.625,9.4,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420056.618,9.6,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420059.604,9.0,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420060.583,9.8,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420061.625,9.9,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420068.615,9.0,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420081.542,10.3,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420091.542,10.7,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420296.688,7.5,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420305.708,7.6,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420333.6632,7.4,,,Vis.,BAN,,,,,,,,V,,,,RY SGR,,STD,,,,
2420335.75,7.6,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420339.733,7.4,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420340.743,7.4,,,Vis.,GRY,,,,,,,,V,,,,RY SGR,,STD,,,,
2420384.7,7.4,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420385.5986,6.5,,,Vis.,BHL,,,,,,,,V,,,,RY SGR,,STD,,,,
2420385.6708,7.2,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420387.7049,7.0,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420387.708,7.1,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420389.6528,7.4,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420390.6736,7.5,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420391.7118,7.2,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420395.7,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420396.5299,7.5,,,Vis.,BHL,,,,,,,,V,,,,RY SGR,,STD,,,,
2420399.583,7.1,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420399.6,7.5,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420413.542,7.4,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420413.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420415.667,6.9,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420416.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420417.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420417.6424,6.9,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420418.6,7.6,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420419.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420420.583,7.3,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420420.6,7.1,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420420.6563,7.1,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420421.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420421.6979,7.2,,,Vis.,CAP,,,,,,,,V,,,,RY SGR,,STD,,,,
2420422.583,7.0,,,Vis.,HNT,,,,,,,,V,,,,RY SGR,,STD,,,,
2420422.6,7.1,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420428.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420431.6,7.3,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420432.6,7.4,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420442.6,7.3,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420443.6,7.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420444.6,7.3,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420720.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420721.7,6.4,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420722.7,6.5,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420723.6139,6.0,,,Vis.,BAN,,,,,,,,V,,,,RY SGR,,STD,,,,
2420723.7,6.5,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420724.7,6.3,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420725.7,6.6,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420726.7,6.6,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420727.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420728.7,6.6,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420729.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420738.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420739.7,6.6,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420744.7,6.6,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420745.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420746.7,6.8,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420747.7,6.8,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420753.6,6.6,,,Vis.,BUR,,,,,,,,V,,,,RY SGR,,STD,,,,
2420753.7,6.8,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420755.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420756.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420776.7,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420779.7,6.5,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420781.6,6.1,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420803.6,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420806.6,6.2,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420812.6,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420813.6,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2420814.6,6.7,,,Vis.,RCF,,,,,,,,V,,,,RY SGR,,STD,,,,
2421010.8,<10.6,,,Vis.,PI,,,,,,,,V,,,,RY SGR,,STD,,,,
2421011.872,<8.3,,,Vis.,E,C,,,,,,,V,,,,RY SGR,,STD,,,,
2421011.9,<11.5,,,Vis.,HGF,,,,,,,,V,,,,RY SGR,,STD,,,,
2421034.0,<11.5,,,Vis.,BL,K,,,,,,,V,,,,RY SGR,,STD,,,,
