Date,JD (TCB),avg Mag,0,Residual X,Residual Y
Gaia23bmd,,,,472.52349084947855,708.7060990229543
2014-09-12 23:10:23,2156678.640051012,,,472.52349084947855,708.7060990229543
2014-09-13 00:56:57,2156678.7050169897,,,472.52349084947855,708.7060990229543
2014-10-17 02:19:28,2156708.6005149297,,,472.52349084947855,708.7060990229543
2014-10-17 04:06:01,2156708.6654633516,,,472.52349084947855,708.7060990229543
2015-02-27 03:09:20,2156825.378313144,8.655108,,472.52349084947855,708.7060990229543
2015-02-27 04:56:14,2156825.443481016,,,472.52349084947855,708.7060990229543
2015-03-23 09:06:02,2156846.662952982,8.663886,,472.52349084947855,708.7060990229543
2015-03-23 10:52:41,2156846.72796285,,,472.52349084947855,708.7060990229543
2015-04-19 08:58:07,2156870.358725082,8.82189,,472.52349084947855,708.7060990229543
2015-09-05 15:52:18,2156992.625406696,,,472.52349084947855,708.7060990229543
2015-09-05 17:38:39,2156992.690232226,8.672664000000001,,472.52349084947855,708.7060990229543
2015-10-02 21:36:17,2157016.5356955603,8.760444,,472.52349084947855,708.7060990229543
2015-10-02 23:22:51,2157016.60065276,,,472.52349084947855,708.7060990229543
2015-10-27 03:26:42,2157037.8164994125,8.69022,,472.52349084947855,708.7060990229543
2015-10-27 05:13:15,2157037.8814478344,8.655108,,472.52349084947855,708.7060990229543
2016-03-08 06:05:47,2157154.660878756,8.883336,,472.52349084947855,708.7060990229543
2016-04-06 10:04:51,2157180.262802334,8.769222,,472.52349084947855,708.7060990229543
2016-04-06 11:51:26,2157180.3277770896,8.778,,472.52349084947855,708.7060990229543
2016-04-28 10:07:31,2157199.576035042,8.848223999999998,,472.52349084947855,708.7060990229543
2016-09-15 05:00:08,2157322.280659854,8.839445999999999,,472.52349084947855,708.7060990229543
2016-09-15 06:46:42,2157322.3456170545,8.830668000000001,,472.52349084947855,708.7060990229543
2016-10-17 00:17:32,2157350.197991604,8.813111999999999,,472.52349084947855,708.7060990229543
2016-11-04 16:32:42,2157366.592837764,,,472.52349084947855,708.7060990229543
2016-11-04 18:18:56,2157366.65759307,8.769222,,472.52349084947855,708.7060990229543
2017-03-18 18:52:53,2157484.303482816,8.69022,,472.52349084947855,708.7060990229543
2017-04-22 00:27:14,2157514.352499198,8.64633,,472.52349084947855,708.7060990229543
2017-04-22 02:13:48,2157514.4174651764,8.637552,,472.52349084947855,708.7060990229543
2017-05-07 06:36:20,2157527.7444968936,,,472.52349084947855,708.7060990229543
2017-05-07 08:22:55,2157527.80947165,8.725332,,0.0,0.0
2017-09-26 01:31:16,2157652.2061349642,8.795556,,472.52349084947855,708.7060990229543
2017-09-26 03:17:49,2157652.271083386,8.795556,,472.52349084947855,708.7060990229543
2017-11-02 02:36:45,2157684.7246485297,8.839445999999999,,472.52349084947855,708.7060990229543
2017-11-02 06:50:24,2157684.879273,8.848223999999998,,472.52349084947855,708.7060990229543
2017-11-12 00:56:18,2157693.44142198,8.997449999999999,,472.52349084947855,708.7060990229543
2017-11-12 02:42:52,2157693.50637918,8.988672,,472.52349084947855,708.7060990229543
2017-11-12 06:56:31,2157693.6610036497,8.988672,,472.52349084947855,708.7060990229543
2017-11-12 08:43:05,2157693.72596085,8.988672,,472.52349084947855,708.7060990229543
2018-02-10 10:13:15,2157772.7829286857,8.962338,,472.52349084947855,708.7060990229543
2018-02-10 14:26:56,2157772.9375707116,8.962338,,472.52349084947855,708.7060990229543
2018-02-10 16:13:31,2157773.0025366903,8.962338,,472.52349084947855,708.7060990229543
2018-03-29 09:50:52,2157814.025878896,8.857002000000001,,472.52349084947855,708.7060990229543
2018-08-17 15:09:00,2157937.98961125,8.778,,472.52349084947855,708.7060990229543
2018-08-17 16:55:34,2157938.0545684504,8.778,,472.52349084947855,708.7060990229543
2018-08-17 21:09:13,2157938.2091929195,8.786778,,472.52349084947855,708.7060990229543
2018-08-17 22:55:46,2157938.274141342,8.786778,,472.52349084947855,708.7060990229543
2018-09-02 09:14:33,2157951.81834078,8.769222,,472.52349084947855,708.7060990229543
2018-09-02 11:01:06,2157951.88329798,8.778,,472.52349084947855,708.7060990229543
2018-10-06 20:39:52,2157982.081303356,8.918448,,472.52349084947855,708.7060990229543
2019-02-18 03:30:14,2158099.9566588,8.927226000000001,,472.52349084947855,708.7060990229543
2019-03-08 15:35:48,2158116.1993471077,8.769222,,472.52349084947855,708.7060990229543
2019-03-08 17:22:22,2158116.264313086,8.760444,,472.52349084947855,708.7060990229543
2019-04-09 03:15:53,2158143.837907134,8.655108,,-9999.99,-9999.99
2019-08-23 02:25:10,2158263.1877910183,8.681442,,472.52349084947855,708.7060990229543
2019-08-23 04:11:57,2158263.2528886665,,,472.52349084947855,708.7060990229543
2019-09-11 22:43:17,2158280.608530816,8.848223999999998,,472.52349084947855,708.7060990229543
2019-10-13 06:01:35,2158308.0875155805,8.848223999999998,,472.52349084947855,708.7060990229543
2020-02-23 01:35:59,2158424.673014148,8.90967,,472.52349084947855,708.7060990229543
2020-02-23 03:22:50,2158424.7381469076,,,472.52349084947855,708.7060990229543
2020-03-16 02:22:28,2158444.012949532,8.663886,,0.0,0.0
2020-03-16 04:09:14,2158444.0780296237,,,472.52349084947855,708.7060990229543
2020-04-13 21:38:31,2158469.2960561505,8.716554,,472.52349084947855,708.7060990229543
