Date,JD (TCB),avg Mag
Gaia18dew,,
2023-02-18 16:15:07,2459994.17716,14.91
2023-03-15 22:17:39,2460019.42892,14.90
2023-03-16 00:04:13,2460019.50293,14.86
2023-04-29 05:41:43,2460063.7373,15.00
2023-04-29 09:55:23,2460063.91346,14.87
2023-05-28 09:52:04,2460092.91116,14.93
2023-05-28 11:38:41,2460092.9852,
2023-06-29 15:36:17,2460125.1502,15.11
2023-06-29 17:22:51,2460125.2242,15.25
2023-08-06 14:51:25,2460163.11904,untrusted
2023-08-06 16:37:59,2460163.19304,15.12
2023-08-26 02:53:21,2460182.62038,14.95
2023-08-26 04:39:55,2460182.69439,14.95
2023-10-07 09:19:30,2460224.88854,14.88
2023-10-22 21:23:26,2460240.39127,14.90
2023-12-25 12:15:06,2460304.01049,15.05
2024-01-25 17:48:44,2460335.24218,14.95
2024-01-25 19:35:18,2460335.31618,14.91
