JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2415114.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415129.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415133.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415134.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415136.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415139.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415140.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415141.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415144.4,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415147.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415155.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415156.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415161.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415163.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415168.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415175.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415186.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415192.2,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415195.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
