Date,JD (TCB),avg Mag
Gaia20bns,,
2014-08-24 19:40:21,2450752.0838907748,18.264224999999996
2014-08-24 21:27:00,2450752.157765625,
2014-09-30 06:14:04,2450788.4328705748,
2014-11-27 09:06:23,2450846.407231425,17.984925
2015-01-30 15:33:02,2450910.51507015,17.93505
2015-03-01 13:29:55,2450940.3547839,
2015-03-01 15:16:05,2450940.428329575,
2015-04-12 14:50:42,2450982.30574365,
2015-04-12 19:04:07,2450982.481293675,
2015-04-12 20:51:12,2450982.555467775,
2015-05-07 13:11:31,2451007.17453585,
2015-05-07 14:58:16,2451007.2484905003,
2015-06-18 02:36:24,2451048.629588475,18.224325
2015-06-18 06:50:03,2451048.8052981,
2015-07-21 02:18:51,2451081.5349289495,18.902624999999997
2015-08-16 18:24:28,2451108.138822525,
2015-08-16 20:11:13,2451108.2127672,
2015-09-25 23:21:29,2451148.244566875,18.1545
2015-09-26 01:08:33,2451148.318731,
2015-10-11 17:26:11,2451163.9584537,18.064725
2015-12-09 23:49:03,2451223.076169,18.224325
2016-01-14 22:54:37,2451258.948453525,17.875200000000003
2016-02-13 14:46:57,2451288.53565015,18.174449999999997
2016-02-13 16:33:31,2451288.60946515,18.304125000000003
2016-03-12 20:38:03,2451316.7088606,18.014849999999996
2016-03-12 22:24:37,2451316.7826755997,18.134549999999997
2016-04-26 04:00:40,2451360.905462175,17.6358
2016-04-26 08:14:32,2451361.0813214253,
2016-04-26 10:00:54,2451361.1549967746,17.695649999999997
2016-05-22 02:20:12,2451386.7708666,18.1545
2016-05-22 04:06:46,2451386.844691575,18.134549999999997
2016-06-29 19:59:52,2451425.4099069,
2016-08-03 09:19:44,2451459.87897825,17.7954
2016-08-27 09:15:35,2451483.81610545,17.905124999999998
2016-10-07 12:18:38,2451524.8404076495,17.885175
2016-10-07 14:05:37,2451524.914511925,
2016-10-22 06:23:33,2451539.5569341253,18.084674999999997
2016-12-01 23:02:48,2451580.1491293,
2016-12-02 00:48:57,2451580.2226550253,18.7131
2016-12-21 22:59:07,2451600.0965756997,18.164475
2017-01-25 10:13:53,2451634.478994225,18.503625
2017-02-27 00:58:20,2451667.0116587253,18.09465
2017-03-25 17:09:46,2451693.6195821995,17.685675
2017-03-25 18:56:20,2451693.6933971997,
2017-03-25 23:10:00,2451693.8691168,17.835299999999997
2017-05-10 04:47:22,2451738.9903111,17.855249999999998
2017-05-10 06:33:57,2451739.06414605,17.835299999999997
2017-07-12 04:31:24,2451801.821748825,17.805375
2017-08-17 09:55:36,2451837.9563259752,17.994899999999998
2017-08-17 11:42:11,2451838.030160925,18.054750000000002
2017-09-07 21:54:50,2451859.4020473,18.134549999999997
2017-09-07 23:41:24,2451859.4758622996,18.134549999999997
2017-10-19 10:24:26,2451900.818795925,17.645775000000004
2017-11-03 02:42:43,2451915.4614675,17.77545
2017-12-12 21:12:31,2451955.132730775,17.506125
2018-01-04 01:18:38,2451977.248223475,17.805375
2018-03-13 20:03:00,2452045.85708145,17.725575
2018-03-14 00:16:39,2452046.0327811004,17.685675
2018-04-08 06:19:36,2452071.2217009747,17.665725000000002
2018-04-08 08:06:10,2452071.29552595,17.665725000000002
2018-04-08 12:19:50,2452071.4712355747,17.506125
2018-04-08 14:06:24,2452071.54506055,17.605874999999997
2018-05-23 13:44:28,2452116.4173686253,
2018-05-23 17:58:08,2452116.59307825,17.945025
2018-06-21 23:55:28,2452145.7681078753,17.745524999999997
2018-07-24 05:39:35,2452177.92648045,17.81535
2018-07-24 07:26:09,2452178.000305425,17.805375
2018-08-31 00:40:59,2452215.6246388503,17.575950000000002
2018-09-19 04:56:50,2452234.7543646744,
2018-09-19 06:43:01,2452234.827920325,
2018-10-31 03:35:07,2452276.592766525,17.605874999999997
