Date,JD (TCB),avg Mag
2015-01-18 05:33:00,2334188.6946875,18.145
2015-02-14 09:34:33,2334214.5040405,18.1545
2015-02-14 11:21:07,2334214.57435,18.1735
2015-07-05 16:50:40,2334348.7417574995,18.145
2015-08-27 22:26:36,2334399.313383,18.145
2015-08-28 00:13:10,2334399.383683,18.107
2016-01-05 04:57:16,2334523.071118,18.164
2016-01-05 06:43:51,2334523.1414275,18.126
2016-02-01 16:44:51,2334549.1879195,18.1545
2016-02-01 18:31:26,2334549.2582385,18.1735
2016-02-24 06:29:41,2334570.6320795,18.126
2016-02-24 10:43:22,2334570.799441,18.1165
2016-07-15 07:44:33,2334705.58147,18.1355
2016-08-16 01:19:18,2334735.7273165,18.1165
2016-08-16 05:32:56,2334735.89464,18.1545
2016-09-05 19:20:24,2334755.4405385,18.088
2016-09-05 23:34:02,2334755.6078715,18.1355
2017-01-14 12:08:17,2334879.6054625,18.145
2017-01-14 13:54:52,2334879.6757815,18.0975
2017-03-04 13:11:52,2334926.1974145,18.1355
2017-03-04 14:58:27,2334926.267724,18.1355
2017-06-10 21:14:20,2335019.6157025,18.1545
2017-06-11 03:14:33,2335019.853345,18.145
2017-06-11 09:14:46,2335020.0909875,18.1545
2017-06-11 11:01:20,2335020.161297,18.1735
2017-06-11 15:14:59,2335020.3286395,18.1545
2017-06-11 21:15:12,2335020.566282,18.088
2017-06-11 23:01:46,2335020.636582,18.1355
2017-06-12 03:15:25,2335020.8039245,18.145
2017-06-12 05:01:59,2335020.8742245,18.1735
2017-06-12 09:15:38,2335021.041567,18.1355
2017-06-12 11:02:12,2335021.111867,18.1165
2017-06-12 15:15:51,2335021.2792095,18.1545
2017-06-12 21:16:04,2335021.5168520003,18.164
2017-07-26 08:28:57,2335062.8107680003,18.1165
2017-07-26 10:15:31,2335062.881068,18.1545
2017-09-01 19:53:38,2335098.4124645,18.1355
2017-09-01 21:40:12,2335098.482774,18.1355
2017-09-02 01:53:51,2335098.650107,18.1165
2017-09-13 20:00:35,2335109.817053,18.126
2017-09-13 21:47:09,2335109.887353,18.1165
2017-09-14 02:00:48,2335110.0546955,18.088
2017-09-14 03:47:21,2335110.124986,18.126
2017-12-12 03:05:59,2335194.647702,18.1545
2017-12-12 09:06:15,2335194.885373,18.1735
2017-12-12 15:06:30,2335195.1230345,18.126
2017-12-12 21:06:46,2335195.360715,18.1545
2017-12-16 03:10:02,2335198.4503715,18.145
2017-12-16 04:56:37,2335198.520681,18.107
2017-12-16 09:10:18,2335198.6880425,18.183
2017-12-16 15:10:33,2335198.9257135,18.145
2017-12-16 16:57:08,2335198.996023,18.145
2017-12-16 21:10:49,2335199.1633845,18.1545
2017-12-16 22:57:24,2335199.2337035,18.1355
2018-01-24 22:28:32,2335236.264656,18.202
2018-03-03 03:52:03,2335271.6280925,18.164
2018-03-12 02:13:06,2335280.1128085,18.1165
2018-03-12 08:13:22,2335280.350489,18.0785
2018-06-16 10:10:16,2335371.62761,18.1355
2018-06-16 11:56:50,2335371.69791,18.183
2018-07-01 16:15:28,2335386.1185395,18.1165
2018-07-01 18:02:01,2335386.18883,18.145
2018-08-06 11:24:18,2335420.1264495,18.107
2018-12-17 11:54:04,2335546.4960859995,18.1735
2018-12-17 16:07:45,2335546.6634475,18.126
2019-01-03 16:15:37,2335562.8186345,18.183
2019-02-04 09:53:04,2335592.9662574995,18.1545
2019-02-04 11:39:38,2335593.036567,18.164
2019-06-25 17:13:25,2335727.2067675,18.1735
2019-08-08 19:35:30,2335769.100504,18.164
2019-08-08 21:22:04,2335769.1708039995,18.1735
2020-01-16 05:25:50,2335921.4899565,18.126
2020-01-16 07:12:25,2335921.5602755,18.164
2020-02-14 06:45:36,2335949.0925865,18.126
2020-02-14 08:32:11,2335949.162896,18.107
2020-06-26 06:13:28,2336075.4213825,18.1545
2020-06-26 10:27:07,2336075.588725,18.164
2020-07-21 05:13:56,2336099.1321095,18.1355
2020-07-21 07:00:30,2336099.2024095,18.107
2020-08-06 23:23:07,2336115.0506705,18.126
2020-12-17 17:52:40,2336241.1826645,18.126
2020-12-17 22:06:21,2336241.350026,18.088
2021-01-04 10:13:31,2336257.9797475,17.081
2021-01-04 12:00:06,2336258.0500665,17.9075
2021-02-04 21:52:07,2336287.8906305,18.126
2021-06-25 23:11:45,2336421.8931655,18.1735
2021-07-18 06:54:52,2336443.098695,18.1355
2021-08-17 22:45:31,2336472.225866,18.1355
2021-08-18 00:32:04,2336472.2961565,18.183
2021-12-26 23:14:42,2336596.6951129995,18.183
2021-12-27 01:01:17,2336596.765432,18.1735
2022-01-19 11:13:13,2336619.0191345,18.1735
2022-02-15 00:48:35,2336644.257053,18.164
2022-02-15 05:02:16,2336644.4244145,18.1545
2022-07-06 08:04:26,2336778.4945895,18.1355
2022-08-02 18:03:25,2336804.5397515,18.126
2022-08-28 13:40:28,2336829.0662815,18.1735
2023-01-06 00:25:07,2336952.991568,18.1545
2023-02-25 00:10:43,2337000.482068,18.164
2023-02-25 01:57:18,2337000.552387,18.183
2023-07-17 03:12:03,2337135.5017015,18.145
2023-08-18 06:59:12,2337166.0515545,18.202
2023-08-18 08:45:45,2337166.121845,18.126
2023-09-07 13:01:17,2337185.290432,18.1355
2023-09-07 14:47:51,2337185.360732,18.1165
2024-01-16 07:36:11,2337309.5259505,18.1735
