Date,JD (TCB),avg Mag
2014-08-13 04:40:52,2330693.416232882,16.980628433999996
2014-08-13 06:27:25,2330693.4864226417,16.980628433999996
2014-08-13 10:41:05,2330693.653534793,16.9616556648
2014-08-13 12:27:39,2330693.723734039,16.990114818600002
2014-08-13 16:41:18,2330693.890836704,16.971142049400004
2014-08-13 18:27:52,2330693.96103595,16.980628433999996
2014-08-13 22:41:31,2330694.128138614,16.9616556648
2014-08-14 00:28:05,2330694.19833786,16.9616556648
2014-11-08 13:18:12,2330776.288586755,16.980628433999996
2015-02-01 16:31:16,2330857.0500398134,16.952169280200007
2015-02-01 18:17:51,2330857.120258032,16.990114818600002
2015-02-21 12:26:54,2330875.8618250666,16.980628433999996
2015-02-21 18:27:09,2330876.0991459507,16.990114818600002
2015-04-23 22:35:15,2330934.1295424174,16.990114818600002
2015-04-24 04:35:29,2330934.3668538136,16.9616556648
2015-04-24 06:22:03,2330934.43705306,16.952169280200007
2015-06-20 06:03:02,2330988.496923252,16.980628433999996
2015-11-18 12:33:06,2331131.9982978986,16.990114818600002
2015-11-18 14:19:40,2331132.068497145,16.980628433999996
2015-12-07 14:21:27,2331150.093804196,16.971142049400004
2016-01-09 12:03:13,2331181.307804084,16.980628433999996
2016-02-18 23:40:15,2331219.7125309305,16.980628433999996
2016-02-19 01:26:49,2331219.7827396626,16.971142049400004
2016-02-19 05:40:30,2331219.9498613,16.980628433999996
2016-02-19 07:27:04,2331220.020060546,16.971142049400004
2016-03-02 19:37:07,2331231.884662793,16.9996012032
2016-03-02 23:50:47,2331232.051774944,16.9616556648
2016-03-03 05:51:02,2331232.289095828,16.990114818600002
2016-03-03 07:37:36,2331232.3593045603,16.980628433999996
2016-03-03 11:51:17,2331232.526426197,16.980628433999996
2016-05-04 11:45:27,2331291.338168732,16.9996012032
2016-05-04 13:32:01,2331291.408367978,16.980628433999996
2016-05-27 23:48:49,2331313.6333828694,16.9996012032
2016-05-28 01:35:23,2331313.703591602,16.971142049400004
2016-08-09 06:14:56,2331383.1383583653,16.980628433999996
2016-08-09 10:28:36,2331383.3054705174,16.9616556648
2016-11-27 19:37:06,2331488.0170375057,16.971142049400004
2016-12-20 07:33:06,2331509.3587656417,16.990114818600002
2016-12-20 09:19:41,2331509.42898386,16.980628433999996
2017-01-19 13:13:38,2331538.042253465,16.9616556648
2017-01-19 15:00:13,2331538.112471684,16.971142049400004
2017-05-16 02:17:52,2331648.6009528167,16.9616556648
2017-05-16 04:04:26,2331648.6711615487,16.9426828956
2017-06-12 15:57:59,2331674.7544692988,16.990114818600002
2017-07-12 07:53:20,2331702.894339852,16.9616556648
2017-07-12 09:39:54,2331702.9645485845,16.952169280200007
2017-08-23 18:46:16,2331743.167296309,16.933196511000006
2017-08-23 20:32:50,2331743.237495555,16.980628433999996
2017-08-24 00:46:30,2331743.4046077062,16.923710126400003
2017-09-01 12:52:09,2331751.4717627657,16.971142049400004
2017-09-01 14:38:43,2331751.5419620117,16.9616556648
2017-09-01 18:52:23,2331751.709074162,16.9616556648
2017-09-01 20:38:57,2331751.7792734085,16.980628433999996
2017-10-21 00:53:32,2331798.4302772284,16.990114818600002
