Date,JD (TCB),avg Mag
Gaia20aoq,,
2020-09-10 09:27:57,2459102.89441,untrusted
2020-10-30 13:46:13,2459153.07376,17.91
2020-10-30 17:59:54,2459153.24993,17.87
2020-11-11 00:06:51,2459164.50476,17.89
2020-11-11 01:53:26,2459164.57877,17.89
2020-12-19 11:12:02,2459202.96669,17.90
2021-01-18 12:40:47,2459233.02832,17.91
2021-02-11 10:57:17,2459256.95645,17.90
2021-02-11 12:43:51,2459257.03045,17.90
2021-04-14 16:53:53,2459319.20409,17.86
2021-04-14 18:40:27,2459319.27809,17.89
2021-04-14 22:54:07,2459319.45425,17.90
2021-04-15 00:40:41,2459319.52825,17.87
2021-04-15 04:54:21,2459319.70441,17.90
2021-04-15 06:40:55,2459319.77841,17.91
2021-04-15 10:54:34,2459319.95456,17.91
2021-04-15 12:41:08,2459320.02856,untrusted
2021-04-15 18:41:22,2459320.27873,17.90
2021-04-23 00:47:25,2459327.53293,17.91
2021-04-23 05:01:04,2459327.70907,17.91
2021-04-23 06:47:38,2459327.78308,17.92
2021-04-23 11:01:18,2459327.95924,17.88
2021-04-23 12:47:52,2459328.03324,17.90
2021-04-23 17:01:31,2459328.20939,17.94
2021-04-23 18:48:05,2459328.28339,17.91
2021-04-23 23:01:45,2459328.45955,17.88
2021-06-09 10:35:47,2459374.94152,
2021-07-13 10:03:43,2459408.91925,17.87
2021-07-13 11:50:17,2459408.99325,17.88
2021-08-03 23:46:59,2459430.49096,17.89
2021-11-09 06:58:27,2459527.79059,17.90
2021-11-09 08:45:02,2459527.86461,17.88
2021-11-24 19:03:49,2459543.29432,17.87
2021-11-24 20:50:23,2459543.36832,17.91
2021-12-30 06:20:58,2459578.76456,17.88
2021-12-30 08:08:04,2459578.83894,
2022-02-02 23:58:37,2459613.49904,17.90
2022-02-03 01:45:12,2459613.57306,17.92
2022-02-22 07:54:40,2459632.82963,17.90
2022-02-22 12:08:21,2459633.0058,17.90
2022-02-22 13:54:55,2459633.0798,17.91
