Date,JD (TCB),avg Mag
Gaia19fcp,,
2014-09-20 08:40:16,2159420.9949734015,
2014-10-25 23:53:57,2159452.3146177004,
2014-10-26 01:40:32,2159452.37966609,
2015-02-18 23:38:36,2159554.2592183314,16.479628747312503
2015-02-19 01:25:10,2159554.324257933,16.409315664657303
2015-03-15 17:35:15,2159576.01028041,16.470839611980598
2015-04-14 11:13:31,2159602.144695217,16.5147852886401
2015-04-14 13:00:05,2159602.2097348175,16.479628747312503
2015-05-26 05:55:19,2159638.8648500866,
2015-05-26 10:09:03,2159639.0197146516,
2015-09-12 19:22:18,2159735.158968348,16.5147852886401
2015-11-06 02:51:30,2159782.8944762177,16.479628747312503
2015-11-06 07:05:11,2159783.0493144146,16.505996153308203
2016-03-01 00:47:50,2159884.7729649735,16.4972070179763
2016-03-01 02:34:24,2159884.8380045756,16.505996153308203
2016-03-29 12:32:55,2159909.8128951252,16.523574423972
2016-04-24 12:19:15,2159932.6563060987,
2016-04-24 14:05:49,2159932.7213457,16.505996153308203
2016-08-03 15:21:34,2160021.537852193,16.462050476648706
2016-08-03 17:08:08,2160021.6028917953,16.4972070179763
2016-08-03 21:21:48,2160021.757721203,16.479628747312503
2016-08-11 09:28:06,2160028.3534135534,16.462050476648706
2016-08-11 11:14:41,2160028.4184707333,16.444472205984898
2016-08-11 15:28:22,2160028.573308931,16.444472205984898
2016-08-11 17:14:56,2160028.6383485324,16.5411526946358
2016-09-22 16:16:33,2160065.5170857715,16.4532613413168
2016-10-22 02:15:47,2160091.371320523,16.4532613413168
2016-10-22 04:02:22,2160091.4363777023,16.488417882644406
2016-11-16 04:02:41,2160113.409409392,16.4532613413168
2016-11-16 08:16:21,2160113.5642388007,16.479628747312503
2017-04-12 22:38:04,2160243.2904788274,16.4532613413168
2017-08-12 23:40:53,2160350.556268085,
2017-08-13 01:27:27,2160350.6213164753,
2017-08-26 11:48:33,2160362.426285392,16.470839611980598
2017-10-03 18:48:15,2160396.081167792,16.4532613413168
2017-11-06 10:41:19,2160425.667023309,16.479628747312503
2017-11-06 12:27:53,2160425.73206291,16.488417882644406
2017-11-26 22:49:38,2160443.6898220703,16.488417882644406
2017-11-27 00:36:30,2160443.755055032,
2017-11-27 04:49:53,2160443.909708658,16.5147852886401
2018-01-29 16:49:34,2160499.7205246547,
2018-01-29 22:50:04,2160499.940560658,
2018-01-30 00:36:13,2160500.0053453743,
2018-01-30 04:49:58,2160500.1602275167,
2018-01-30 06:36:43,2160500.225381377,
2018-02-10 22:58:10,2160510.4924625503,16.4532613413168
2018-02-11 00:44:44,2160510.557502152,16.479628747312503
2018-02-11 04:58:23,2160510.7123227706,16.505996153308203
2018-02-11 06:44:57,2160510.7773711607,16.462050476648706
2018-03-23 10:27:41,2160546.069854045,16.479628747312503
2018-03-23 12:14:15,2160546.134902436,16.479628747312503
2018-04-27 05:33:24,2160576.652212937,16.488417882644406
2018-04-27 09:47:03,2160576.807024767,16.435683070653
2018-05-15 15:47:54,2160592.847715306,16.462050476648706
2018-05-15 17:34:27,2160592.912754908,16.4532613413168
2018-08-22 20:27:50,2160680.0310158823,16.479628747312503
2018-08-23 00:41:31,2160680.1858540806,16.462050476648706
2018-09-09 20:32:44,2160695.8544477867,16.462050476648706
2018-10-15 00:11:54,2160726.7501920876,16.4532613413168
2018-10-15 01:58:29,2160726.8152492675,16.4532613413168
2018-11-23 11:48:51,2160761.4532140326,16.462050476648706
2018-11-23 13:35:25,2160761.5182536338,16.462050476648706
2018-11-23 17:49:06,2160761.6730918307,16.444472205984898
2018-11-23 19:35:40,2160761.738140221,16.462050476648706
2018-12-06 13:45:43,2160772.9504137975,16.462050476648706
2018-12-06 17:59:24,2160773.1052519944,16.479628747312503
2018-12-06 19:45:58,2160773.1703003845,16.462050476648706
2018-12-06 23:59:39,2160773.3251385815,16.4972070179763
2018-12-07 01:46:13,2160773.3901781836,16.462050476648706
2019-02-08 11:58:00,2160829.1351371887,16.444472205984898
2019-02-08 13:44:34,2160829.2001855792,16.435683070653
2019-02-28 12:03:42,2160846.71688835,16.4532613413168
2019-02-28 13:50:47,2160846.7822443605,
2019-04-03 17:35:30,2160876.8024677346,16.4005265293254
2019-04-03 19:22:04,2160876.867507336,16.4268939353211
2019-05-11 16:42:09,2160910.1686182497,
2019-05-11 18:28:35,2160910.2335787485,16.462050476648706
2019-05-25 16:47:19,2160922.4765630136,16.4268939353211
2019-05-25 18:33:53,2160922.5416026153,16.4532613413168
2019-08-13 05:38:46,2160992.3815836944,16.479628747312503
2019-08-13 07:25:21,2160992.4466408743,16.470839611980598
2019-08-13 11:39:02,2160992.601479071,16.4532613413168
2019-09-03 12:13:23,2161011.079625356,
2019-09-03 13:59:44,2161011.1445419095,16.462050476648706
2019-10-08 01:45:57,2161041.4586476027,16.505996153308203
2019-11-14 09:51:48,2161074.274984967,15.925913221402803
2019-11-14 11:38:22,2161074.3400333575,16.207165552023604
2019-11-27 10:11:34,2161085.7129283804,16.479628747312503
2019-11-27 11:58:09,2161085.7779855607,16.462050476648706
2020-02-29 10:17:03,2161168.3341491614,16.488417882644406
2020-02-29 12:03:36,2161168.3991799736,16.479628747312503
2020-03-22 00:45:57,2161187.321669784,16.4532613413168
2020-04-23 00:20:58,2161215.4316536966,16.505996153308203
2020-04-23 02:07:32,2161215.496693298,16.435683070653
2020-08-23 08:26:05,2161322.955201926,16.470839611980598
2020-09-10 18:44:09,2161339.152884002,16.470839611980598
2020-10-15 12:10:57,2161369.6748615336,
2020-10-15 13:57:42,2161369.7400241825,
2020-11-24 17:47:53,2161405.0370598384,16.444472205984898
2020-11-24 19:34:28,2161405.102108229,16.4972070179763
2020-11-24 23:48:09,2161405.2569464264,16.470839611980598
2020-11-25 01:34:43,2161405.321994817,16.488417882644406
2020-12-06 19:44:53,2161415.6554339617,
2020-12-06 23:58:05,2161415.809973328,16.5147852886401
2020-12-07 01:44:39,2161415.8750129296,16.470839611980598
2020-12-07 05:58:20,2161416.029851127,16.479628747312503
2020-12-07 07:44:54,2161416.0948995175,16.479628747312503
2020-12-07 11:58:35,2161416.2497377144,16.462050476648706
2021-02-08 23:56:51,2161472.0596835865,16.444472205984898
2021-02-09 01:43:25,2161472.124731977,16.479628747312503
2021-03-01 12:01:51,2161490.0804608474,16.488417882644406
2021-03-01 13:48:25,2161490.145509238,16.470839611980598
2021-04-04 05:34:07,2161519.7268735063,16.4268939353211
2021-04-04 07:20:40,2161519.7919043186,16.444472205984898
2021-05-12 12:26:01,2161553.3769921944,16.479628747312503
2021-05-12 16:39:40,2161553.5318040242,16.488417882644406
2021-05-26 00:31:30,2161565.2456735526,16.470839611980598
2021-05-26 04:45:09,2161565.400485383,16.4532613413168
